竹篙厝	dêg4 go1 cu3
百鸟朝凤	bêh4 zieu2 cieu5 hong6
四马拖车	si3 bhê2 tua1 cia1
下山虎	hia6 suan1 houn2
四点金	si3 diem2 gim1
一气头	zêg8 kui3 tao5
一批	zêg8 poi1
一齐	zêg8 zoin5
一种	zêg8 zêng2
一敛	zêg8 liam3
一花	zêg8 huê1
一副	zêg8 hu3
咸村	ham6 ceng1
一乡里	zêg8 hiên1 li2
一罐	zêg8 guêng3
一橛	zêg8 guêh8
一过	zêg8 guê3
一擐	zêg8 guan6
一久醒	zêg8 gu2 cên2
一支旗	zêg8 gi1 gi5
一支酒	zêg8 gi1 ziu2
一支蔗毋成园	zêg8 gi1 zia3 m6 sêng5 hng5
一支蔗难榨糖	zêg8 gi1 zia3 lang5 za3 teng5
一支刀	zêg8 gi1 do1
一枝尺	zêg8 gi1 ciêh4
生锅	sên1 uê1
一个字	zêg8 gai5 ri7
一个银	zêg8 gai5 ngeng5
一粒	zêg8 lieb8
一面	zêg8 ming7
一个表	zêg8 gai5 biê1
一对时	zêg8 dui3 si5
一醉解千愁	zêg8 zui3 goi2 coin1 cou5
一惰出百丑	zêg8 duan6 cug4 bêh4 ciu2
一大拖	zêg8 dua7 tua1
一大堆	zêg8 dua7 du1
一橱火车	zêg8 du5 huê2 cia1
一duh4	zêg8 duh4
物燃	muêh8 hian5
一堆物燃	zêg8 du1 muêh8 hian5
一肚火	zêg8 dou2 huê2
一肚臭心事	zêg8 dou2 cao3 sim1 se7
一肚	zêg8 dou2
一床人	zêg8 ceng5 nang5
一桌人	zêg8 doh4 nang5
一桌	zêg8 doh4
一只	zêg8 ziah4
一只	zêg8 ziah4
一张	zêg8 diên1
一条	zêg8 dieu5
一条辫	zêg8 dieu5 bin1
一支辫	zêg8 gi1 bin1
一条题	zêg8 dieu5 doi5
一条	zêg8 dieu5
一锅	zêg8 uê1
一dên6	zêg8 dên6
一把	zêg8 bê2
一束	zêg8 sog4
一dên6	zêg8 dên6
隔冬	gêh4 dang1
一年	zêg8 ni5
下冬	hê6 dang1
一冬	zêg8 dang1
一出人	zêg8 cug4 nang5
一出	zêg8 cug4
一出戏	zêg8 cug4  hi3
一喙	zêg8 cui3
一撮囝	zêg8 coh4 gian2
撮	coh4
簇物	coh4 muêh8
簇花	coh4 huê1
一簇	zêg8 coh4
一寻	zêg8 cin5
一尾鱼	zêg8 bhuê2 he5
一爿	zêg8 boin5
一报还一报	zêg8 bo3 hoin5 zêg8 bo3
一盒	zêg8 ab8
一包	zêg8 bao1
一帮人	zêg8 bang1 nang5
一排	zêg8 bai5
一摆见百摆	zêg8 bai2 gin3 bêh4 bai2
一摆	zêg8 bai2
一个	zêg8 gai5
趁	zêng6
尽	zing6
折寿	zêg4 siu7
则管呾	zêg4 guêng2 dan3
则管	zêg4 guêng2
积德	zêh4 dêg4
积钱	zêg4 zin5
积恶	zêg ag4
积恶	zêg ag4
蜡烛	lah8 zêg4
烛台	zêg4 dai5
众人目相合	zêng3 nang5 mag8 siê1 gah4
种作	zêng3 zoh4
种田糴米	zêng3 cang5 diah8 bhi2
种田	zêng3 cang5
肿齿包	zêng2 ki2 bao1
re2肿	re2 zêng2
肿	zêng2 ke3
肿	zêng2
筛斗田	tai1 dao2 cang5
漏水田	lao7 zui2 cang5
种族	zêng2 zag8
贱种	zuan7 zêng2
狗种	gao2 zêng2
孬种	mo2 zêng2
无好种	bho5 ho2 zêng2
种	zêng2
曾孙	zêng1 sung1
蒸饭	zêng1 bung7
钟	zêng1
舂碗顿碟	zêng1 uan2 deng3 dih8
舂	zêng1
舂埤	zêng1 bui1
舂墙	zêng1 ciên5
舂米	zêng1 bhi2
静ziuh4ziuh4	zên6 ziuh4 ziuh4
井底水鸡	zên2 doi2 zui2 goi1
争食分无份	zên1 ziah8 bung1 bho5 hung7
大重债	dua7 dang6 zê3
擘债	bêh4 zê3
擘债	bêh zê3
擘债	bêh4 zê3
麻烦	mua5 huêng5
跄骹鸡	ciang6 ka1 goi1
尼姑庵	ni5 gou1 am1
斋堂	zê1 deng5
食长斋	ziah8 deng5 zê1
斋菜	zê1 cai3
书斋名	ze1 zê1 mian5
书斋名	ze1 zê1 mian5
书斋	ze1 zê1
奖状	ziang3 zeng7
状	zeng7
水旋	zui2 zeng7
头旋	tao5 zeng7
旋	zeng7
吮	zeng6
zeng5食	zeng5 ziah8
zeng5蚁	zeng5 hia6
zeng5胡蝇	zeng5 hou5 sing5
zeng5	zeng5
钻囝	zeng3 gian2
骹趾头公	ka1 zoin2 tao5 gong1
指甲痕	zeng2 gah4 hung5
指甲花	zeng2 gah4 huê1
指甲	zeng2 gah4
赃真贼现	zeng1 zing1 cag8 hing7
庄头	zeng1 tao5
妆翁囝	zeng1 ang1 gian2
妆金身	zeng1 gim1 sing1
妆金	zeng1 gim1
妆	zeng1
薯粉	ze5 hung2
自在	ze6 zai6
自早	ze6 za2
自来水	ze6 lai5 zui2
洋火	iên5 huê2
自来火	ze6 lai5 huê2
自古毋别	ze6 gou2 m6 bag4
自细	ze6 soi3
自	ze6
渍过去	ze3 guê3 ke3
渍	ze3
煮食	ze2 ziah8
煮糜	ze2 mi5
煮糜	ze2 muê5
煮饭	ze2 bung7
仔细	ze2 soi3
仔细	ze2 soi3
资质好	ze1 ziêh4 ho2
老诸娘	lao6 ze1 niên5
诸娘	zu1 niên5
书关	ze1 guêng1
有书工	u6 ze1 gang1
书工	ze1 gang1
书橱	ze1 du5
书癫	ze1 diêng1
书呆	ze1 dai1
书册	ze1 cêh4
罩拍如	zao6 pah4 ru5
造化在	zao6 huê3 zai6
造化	zao6 huê3
zao5	zao5
zao5zao5	zao5 zao5
灶鸡	zao3 goi1
灶下	zao3 ê6
走街	zao2 goi1
走水	zao2 zui2
走神	zao2 sing5
睇走眼	toin2 zao2 ngang2
走眼	zao2 ngang2
走到尾直	zao2 gao3 bhuê2 dig8
走堂	zao2 deng5
走味	zao2 bhi7
走摆乃	zao2 bai2 nai2
斗走掠	dao2 zao2 liah8
走掠	zao2 liah8
缀人走	duê3 nang5 zao2
勿走	mai3 zao2
走	zao2
昭乃	zao1 nai2
篱	loi7
实实	zag8 zag8
实实	zag8 zag8
人实实	nang5 zag8 zag8
实心	sag8 sim1
实	zag8
实	zag8
赠喙无赠钱	zang7 cui3 bho5 zang7 zin5
赠	zang7
赠	zang7
凤凰单丛茶	hong6 huang5 duan1 zang5 dê5
单丛茶	duan1 zang5 dê5
一丛树	zêg8 zang5 ciu7
丛	zang5
作约	zag4 iêh4
节约	zag4 iêh4
咋人	zag4 nang5
咋醒	zag4 cên2
咋	zag4
粽梂	zang3 giu5
草总	cao2 zang2
摠头毛	zang2 tao5 mao5
摠	zang2
罾	zang1
红鬃线	ang5 zang1 suan3
鬃线	zang1 suan3
拍鬃	pah4 zang1
鬃	zang1
插米	cah4 bhi2
zan6米	zan6 bhi2
zan6	zan6
肠头相交挂	deng5 tao5 siê1 gao1 gua3
三九二十在	san1 gao2 ri7 zab8 zai6
十在贪	zab8 zai6 tam1
十在好食	zab8 zai6 ho2 ziah8
十弯八曲	zab8 uêng1 boih4 kêg4
十二生相	zab8 ri7 sên1 siên3
十极无路	zab8 gêg8 bho5 lou7
杂合罱	zab8 gab4 lam1
杂骹杂手	zab8 ka1 zab8 ciu2
十骹八手	zab8 ka1 boih4 ciu2
錾空	zam6 kang1
錾	zam6
站头	zam6 tao5
站头	zam6 tao5
汁汁	zab4 zab4
谮钻	zam3 zeng3
针黹	zam1 zi2
斩汝一刀	zam2 le2 zêg8 do1
斩	zam2
斩柴	zam2 ca5
斩	zam2
针菜	zam1 cai3
雅在在	ngia2 zai6 zai6
在在	zai6 zai6
在在	zai6 zai6
在在	zai6 zai6
在在	zai6 zai6
老在行	lao6 zai6 hang5
在行	zai6 hang5
在生	zai6 sên1
在得好	zai6 dig4 ho2
在得	zai6 dig4
在	zai6
在	zai6
排场在	pai5 ciang5 zai6
雅在	ngia2 zai6
好在	ho2 zai6
怪在	guai3 zai6
在	zai6
再招	zai3 ziê1
治西瓜	tai5 si1 guê1
治鱼	tai5 he5
治人	tai5 nang5
治猪	tai5 de1
桃栽	to5 zai1
鱼栽	he5 zai1
栽	zai1
知圣无穷	zai1 sian3 bho5 gêng5
知死𠀾死	zai1 si2 bhoi6 si2
知雅	zai1 ngia2
知影迹	zai1 ian2 ziah4
知影	zai1 ian2
知风滩	zai1 huang1 tuan1
知观	zai1 guêng1
知预	zai1 e6
知预	zai1 e6
知预	zai1 e6
知呾	zai1 dan3
知	zai1
知	zai1
炸膋	zah8 la5
炸膋	zah8 la5
截头截尾	zah8 tao5 zah8 bhuê2
截头截尾	zah8 tao5 zah8 bhuê2
截扫尾	zah8 sao3 bhuê2
截	zah8
截	zah8
栅门	zah8 mung5
水闸	zui2 zah8
无扎目	bho5 zah4 mag8
行路知扎目	gian5 lou7 zai1 zah4 mag8
知扎目	zai1 zah4 mag8
扎目	zah4 mag8
扎支嘴	zah4 gi1 cui3
扎支嘴	zah4 gi1 cui3
扎裤	zah4 kou3
炸惹	za3 ria3
早晨	za2 sing5
撞头磕额	zuang6 tao5 kab4 hiah8
撞个大包	zuang6 gai5 dua7 bao1
撞伤	zuang6 siên1
撞着	zuang6 diêh4
撞板	zuang6 bang2
装面假底	zuang1 ming7 gê2 doi2
装假	zuang1 gê2
桩案件	zuang1 uan3 gian6
桩事	zuang1 se7
贱种	zuan7 zêng2
贱骨沤头	zuan7 gug4 ao3 tao5
贱囝	zuan7 gian2
贱娼	zuan7 ciang1
盏	zuan2
灯盏	dêng1 zuan2
盏	zuan2
煎药	zuan1 iêh8
煎	zuan1
zuah8	zuah8
绌一窍	zuah8 zêg8 kieu3
绌一窍	zuah8 zêg8 kieu3
绌个	zuah8 gai5
绌称	zuah8 cing3
绌若㩼	zuah8 rioh8 zoi7
㩼	zoi7
𠀾	bhoi6
绌阿𠀾	zuah8 a1 bhoi6
绌	zuah8
蛇咬死肚	zua5 ga6 si2 dou2
㳨	zuah4
纸钱	zua2 zin5
纸库	zua2 kou3
纸鹞	zua2 iê7
纸煤	zua2 bhuê5
纸字	zua2 ri7
纸	zua2
纸	zua2
兆专	dieu6 zuêng1
专爱	zuêng1 ain3
专	zuêng1
转手	zuêng2 ciu2
转车	zuêng2 cia1
撰话	zuêng6 uê7
水水	zui2 zui2
水水	zui2 zui2
水水	zui2 zui2
水汁	zui2 zab4
水汁	zui2 zab4
水汁	zui2 zab4
水饽	zui2 puêg8
水洘鱼相颠	zui2 ko2 he5 siê1 dian1
水淹	zui2 im1
水药	zui2 iêh8
水火无情	zui2 huê2 bho5 cêng5
水滚	zui2 gung2
水龟口	zui2 gu1 kao2
水鼓	zui2 gou2
水饺	zui2 gieu2
水骹	zui2 ka1
水车	zui2 cia1
醉tui5	zui3 tui5
啤酒樽	bi5 ziu2 zung1
药樽	iêh8 zung1
酒樽	ziu2 zung1
樽	zung1
合合	gah4 gah4
准准	zung2 zung2
准准	zung2 zung2
准准	zung2 zung2
准准	zung2 zung2
准做	zung2 zo3
卒过河当车使	zug4 guê3 ho5 deng3 ge1 sai2
zug8布	zug8 bou3
zug8	zug8
阿妹伙	a1 muê6 huê3
妈人	ma2 nang5
老妈人	lao6 ma2 nang5
阿妈	a1 ma2
阿妈	a1 ma2
老姆	lao2 m2
老姆	lao2 m2
阿姆	a1 m2
阿母	a1 m2
阿姆	a1 m2
阿离阿娄	a1 li5 a1 lu5
阿盐	a1 iem5
鸡	goi1
水果汁	zui2 guê2 zab4
果汁	guê2 zab4
十五暝抱大猪	zab8 ngou6 mên5 po6 dua7 de1
牛颔sêh4	ghu5 am6 sêh4
爱哩来，勿哩歇	ain3 li lai5 ， mai3 li hiah4
喙涎	cui3 zuan5
王者荣耀	uang5 zia2 iong5 ieu6
安卓手机	ang1 doh4 ciu2 gi1
生日快乐	sên1 rig8 kuai3 lag8
胚胎	puê1 to1
国家	gog4 gê1
老人	lao2 nang5
老姑婆	lao2 gou1 bo5
孤老头	gu1 lao6 tao5
轿夫	giê7 bou1
厨子	dou5 zi2
厨师	dou5 se1
厨房	dou6 bang5
奶母	ni1 bho2
师父	sai1 bê6
先生	sing1 sên1
外孙女	ghua7 sung1 neng2
走孙	zao2 sung1
小郎	siê2 neng5
小姆	siê2 m2
尾	bhuê2
猪肾子	de1 siêng6 zi2
翼	sig8
衣	ui1
骹臁	ka1 liem5
骹蹯	ka1 buan5
骹后卵	ka1 ao6 neng6
骹后㬹	ka1 ao6 dên1
骹目	ka1 mag8
骹头趺	ka1 tao5 u1
骹肠肚	ka1 deng5 dou2
骹大腿	ka1 dua7 tui2
指尾囝	zoin2 bhuê2 gian2
狐狸指	hou5 lai5 zoin2
镇中桁	ding3 dang1 ên5
鸡指	goi1 zoin2
手指	ciu2 zoin2
手后teng7	ciu2 ao6 teng7
骹髀骨	ka1 bi2 gug4
手臂股	ciu2 bi3 gou2
尻川头	ka1 ceng1 tao5
尻川	ka1 ceng1
屎肚脐	sai2 dou2 zai5
水龟口	zui2 gu1 kao2
肚脐	dou2 zai5
青筋	cên1 geng1
脉	mêh8
身体	sing1 ti2
齿龈	ki2 ngeng5
涎	nua6
鼻空毛	pin7 kang1 mo5
鼻鞍	pin7 uan1
目珠仁	mag8 ziu1 ring5
酒钟uh4/zuh4	ziu2 zêng1 uh4/zuh4
dih4/gih4沟	dih4/gih4 gao1
苦毛	kou2 mo5
后斗	ao6 dao2
头壳	tao5 kag4
饮料	im2 lieu7
鸡翼	goi1 sig8
薯条	ze5 dieu5
汉堡包	hang3 bao2 bao1
啤酒	bi5 ziu2
怡宝	i5 bo2
矿泉水	kuang3 zuan5 zui2
加多宝	gia1 do1 bo2
王老吉	hêng5 lao6 gig4
雪碧	soh4 pêg4
肯德基	kêng2 dêg4 gi1
麦当劳	bhêh8 dang1 lao5
可口可乐	ko2 kao2 ko2 lag8
百事可乐	bêh4 se7 ko2 lag8
可乐	ko2 lag8
去底块	ke3 di7 go3
沃肥	ag4 bui5
擐囝	guan6 gian2
水布	zui2 bou3
浴布	êg8 bou3
用暗力	êng7 am3 lag8
用力	êng7 lag8
阿离阿娄	a1 li5 a1 lu5
阿爷	a1 ia5
阿爷	a1 dia1
阿爷	a1 ia5
阿兄	a1 hian1
阿兄	a1 hian1
粿条	guê2 dieu5
恶	oh4
老舅	lao6 gu6
大舅	dua7 gu6
细舅	soi3 gu6
阿舅	a1 gu6
老姑婆	lao6 gou1 bo5
细姑	soi3 gou1
姑囝	gou1 gian2
阿姑	a1 gou1
阿公生日卵贵	a1 gong1 sên1 rig8 neng6 gui3
阿公啰「目聂」目	a1 gong1 lo1 nih4 mag8
食阿公	ziah8 a1 gong1
钱是阿公个	zin5 si6 a1 gong1 gai5
竹壳	dêg4 kag4
阿公	a1 gong1
外公	ghua7 gong1
阿公	a1 gong1
阿合阿合	a1 gah4 a1 gah4
阿合	a1 gah4
老丈	lao6 diên6
阿丈	a1 diên6
痟老爹	siou2 lao6 dia1
阿爹	a1 dia1
阿爹	a1 dia1
阿母	a1 bho2
阿炳，阿炳伯	a1 bêng2 ， a1 bêng2 bêg4
阿伯	a1 bêg4
二伯	ri6 bêg4
大伯	dua7 bêg4
阿伯	a1 bêg4
阿父阿父	a1 bê6 a1 bê6
我父	ua2 bê6
阿巴	a1 ba1
乜个	mih4 gai5
阿爸	a1 ba1
细姨	soi3 i5
细姨	soi3 ai5
后姨	ao6 ai5
老姨	lao6 ai5
爱抑勿	ain3 a1 mai3
阿二	a1 ri6
老大	lao6 dua7
阿大	a1 dua7
酥饺	sou1 gieu2
勼骹勼手	giu1 ka1 giu1 ciu2
靹塗	nab4 tou5
凊水	cing3 zui2
凊菜	cing3 cai3
敲鼓	ka3 gou2
敲毃	ka3 kog4
敲	ka3
毃	kog4
猛	mên2
走醒	zao2 cên2
攱	guê2
攲	ki1
青盲牛	cên1 mên5 ghu5
做生理	zo3 sêng1 li2
上墟	ziên6 he1
斗墟	dao3 he1
咬破粿	ga6 pua3 guê2
冤家	uêng1 gê1
相巡	siê1 sung5
食暝昏	ziah8 mên5 hng1
食日昼	ziah8 rig8 dao3
食眠起	ziah8 ming5 ki2
肚枵	dou2 ieu1
肚困	dou2 kung3
出田	cug4 cang5
梳毛	siu1 mo5
做契	zo3 koi3
作呈	zag4 dian5
食教	ziah8 ga3
卦命	kua3 mian7
斋姨	zê1 i5
kog4	kog4
伯爷庙	bêg4 ia5 bhiê7
嘀嗒	di1 da1
送丧	sang3 seng1
落木	loh8 bhag8
做桌	zo3 doh4
挈定	kiêh8 dian7
过世	guê3 si3
过身	guê3 sing1
𡥘𡚸	cua7 bhou2
相lioh4	siê1 lioh4
麦生	bhêh8 sên1
冲罐	cong1 guêng3
酽茶	ngiem5 dê5
粿囝	guê2 gian2
油炸粿	iu5 za1 guê2
烧lo1	siê1 lo1
竹蔗	dêg4 zia3
苹婆	ping5 po5
孬睇	mo2 toin2
蠓帐	mang2 diên3
丈	diên6
物配	muêh8 puê3
凊饭	cing3 bung7
暝昏顿	mên5 heng1 deng3
眠起顿	ming5 ki2 deng3
早顿	za2 deng3
骹屐	ka1 giah8
屐	giah8
手䘼	ciu2 ng2
衫䘼	san1 ng2
颔领	am6 nian2
棉褛	mi5 lau1
拆药	tiah4 iêh8
huang5头壳	huang5 tao5 kag4
包鼓	bao1 gou2
雅娘	ngia2 niang5
病尽跟	bên7 zing6 geng1
翁姐	ang1 zia2
老婆	lao6 pua5
母	bhou2
丈夫侬	da1 bou1 nang5
丈母婆	diên6 m2 pua5
阿姨	a1 i5
阿姨	a1 i5
阿姨	a1 ai5
阿父	a1 bê6
流鼻	lao5 pin7
鼻	pin7
鼻	pin7
面盆	ming7 pung5
目	mag8
面门	ming7 mung5
额门囟	hiah8 mung5 sing3
头壳	tao5 kag4
生做	sên1 zo3
花旦	huê1 duan3
缘分	uêng5 hung7
会员	huê6 uêng5
元旦	nguêng5 dang3
政府过年	zêng3 hu2 guê3 ni5
姐囝	zê2 gian2
单春哥	duan1 cung1 go1
春哥	cung1 go1
花囝	huê1 gian2
姐to5	zê2 to5
诸娘囝	ze1 niên5 gian2
诸母	za1 bhou2
诸娘	ze1 niên5
箸	de7
方刀	bang1 do1
风炉	huang1 lou5
锅	uê1
鼎	dian2
饼药	bian2 iêh8
屎桶	sai2 tang2
椅条	in2 dieu5
临檐	lim5 zin5
桁	ên5
里	lai6
厝里	cu3 lai6
房	bang5
厝	cu3
木虱	bhag8 sag4
墨斗	bhag8 dao2
豺狗	cai5 gao2
鸡僆	goi1 nuan3
cio1鸡	cio1 goi1
老鹰婆	liao6 êng1 bo5
猪哥	de1 go1
弓蕉	gêng1 ziê1
牛喫埔	ghu5 koi3 bou1
荠葱	zin5 cang1
苦楝	kou2 noin7
乌豆	ou1 dao7
奅粟	pan3 cêg4
薏米仁	in3 bhi2 ring5
粟	cêg4
米粟	bhi2 cêg4
索	soh4
担cou1	dan1 cou1
平担	bên5 dan1
沙挑	sua1 tiê1
厚刀	gao6 do1
月镰	bhuêh8 liêm5
镰	liêm5
摔粟	sug4 cêg4
摔稻	sug4 diu6
斗车	dao2 cia1
戽斗车	hou3 dao2 cia1
粪箕	bung3 gi1
薅草	kao1 cao2
沃水	ag4 zui2
壅肥	êng3 bui5
曝粟	pag8 cêg4
割稻	guah4 diu6
先向时	soin1 hiang3 si5
天拉朗	tin1 la5 lang6
作田	zoh4 cang5
工课	kang1 kuê3
园	hng5
田	cang5
寒	guan5
乌阴	ou1 im1
云婆	hung5 bo5
星屎	cên1 sai2
乌橄榄	ou1 gan1 na2
瓦筒	hia6 tang5
bang1bho2	bang1 bho2
阿弟	a1 di6
亚答厝	a1 dab4 cu3
桠杈	a1 cê1
圣诞节	sian3 dang3 zoih4
苹果	ping5 guê2
平安暝	pêng5 ang1 mên5
阿母	a1 bho2
阿巴	a1 ba2
阿伯	a1 bêg4
老姨	lao2 ai5
粘圆	liem1 in5
冬节茧	dang1 zoih4 goin2
冬节圆	dang1 zoih4 in5
挂冬纸	guê3 dang1 zua2
尖米圆	ziem1 bhi2 in5
挲圆	so1 in5
圆	in5
六藠	lag8 giê6
煖炉	ruêng2 lou5
大囝	dua7 gian2
尾囝	bhuê2 gian2
姑囝	gou1 gian2
叔囝	zêg4 gian2
一撮囝	zêg8 coh4 gian2
一滴囝	zêg8 dih4 gian2
一下囝	zêg8 ê6 gian2
一困囝	zêg8 kung3 gian2
暝囝	mêng5 gian2
下旰囝	ê6 gua3 gian2
沙囝	sua1 gian2
石囝	ziêh8 gian2
刀囝	do1 gian2
猪囝	de1 gian2
痞囝	pai2 gian2
衰囝	suê1 gian2
白仁囝	bêh8 ring5 gian2
厝囝	cu3 gian2
鱼囝	he5 gian2
猫囝	ngieu1 gian2
狗囝	gao2 gian2
鸡囝	goi1 gian2
椅囝	in2 gian2
客囝	kêh4 gian2
美国囝	mui2 gog4 gian2
杀囝	suah4 gian2
日本囝	rig8 bung2 gian2
兄弟囝	hian1 di6 gian2
翁姐囝	ang1 zia2 gian2
姨囝	i5 gian2
舅囝	gu6 gian2
新妇囝	sim1 bu6 gian2
细囝	soi3 gian2
诸娘囝	ze1 niên5 gian2
丈夫囝	da1 bou1 gian2
上行	ziên6 hang5
中人	dong1 nang5
交关	gao1 guêng1
开丝	kui1 soi1
生相	sên1 siên3
年阶	ni5 goi1
药散	iêh8 suan2
听兴衰	têng3 hêng1 suê1
听造化	têng3 zao6 huê3
四散物	si3 suan2 muêh8
四散呾	si3 suan2 dan3
散四来	suan2 si3 lai3
四散来	si3 suan2 lai3
散哭父	suan2 kao3 bê6
散物	suan2 muêh8
散呾	suan2 dan3
散来	suan2 lai3
lang6hiam2	lang6 hiam2
lang6lih8	lang6 lih8
草氈	cao2 zin1
转里	deng2 lai6
家后	gê1 ao6
有呾有笑	u6 dan3 u6 ciê3
晏	uan3
有文墨	u6 bhung5 bhag8
有变抑无变	u6 biêng3 a1 bho5 biêng3
有辫好挽	u6 bin1 ho2 mang2
水窟	zui2 kug4
水uh4	zui2 uh4
潮剧	diê5 giah8
姚璇秋	iê5 suêng5 ciu1
焐烧	u3 siê1
羽	u2
羽毛	u2 mo5
呼三咄六	u1 san1 duah4 lag8
呼名叫字	u1 mian5 giê3 ri7
野	ia2
过	guê3
个	gai5
莲䕧	noi5 gao6
藕节	ngou2 zag4
芋	ou7
树薯	ciu7 ze5
大薯	dua7 ze5
觅食	cuê7 ziah8
白畲鹅	bêh8 sia5 gho5
东京薯	dang1 gian1 ze5
红畲鹅	ang5 sia5 gho5
南薯	lam5 ze5
妈祖	ma2 zou2
重阳节	tong5 iang5 zoih4
马兴田	bhê2 hêng1 cang5
马化腾	bhê2 huê3 têng5
李嘉诚	li2 gia1 sêng5
癚昧	dam3 bhai7
撞着	deng7 diêh4
拓齿	tog4 ki2
蠓罩	mang2 da3
针菜	zam1 cai3
书袋	ze1 do7
阵	zung5
秫粞	zug8 coi3
捘	zung6
鼎liu6	dian2 liu6
鼎le1	dian2 le1
豹	ba3
狮	sai1
老虎	lao2 houn2
众生	zêng3 sên1
味	bhi7
味道	bhi7 dao6
味素	bhi7 sou3
色	sêg4
影	ian2
光	guang1
光	geng1
饽	puêg8
泡	pa6
碎	cui3
粉	hung2
生鉎	sên1 sang1
鉎	sang1
鏖糟	o1 zo1/ab4 zab4
ci1ghi5/i5	ci1 ghi5/i5
拉飒	nah4 sab4
土粪	dou6 bung3
塗粉	tou5 hung2
烟尘	êng1 ding5
塗	tou5
沙囝	sua1 gian2
沙	sua1
月糕	ghuêh8 go1
涩肉	sieb4 nêg8
精肉	zian1 nêg8
赤肉	ciah4 nêg8
㾪肉	sang2 nêg8
中秋	dong1 ciu1
石gou6	ziêh8 gou6
石部	ziêh8 bou6
熁石	hiab4 ziêh8
沤铁	ao3 tih4
锡	siah4
铝	le6
铁	tih4
铜	dang5
银	ngeng5
金	gim1
初一十五	ciu1 ieu1 zab8 ngou6
初十	ciu1 zab8
初九	ciu1 gao2
初七	ciu1 cig4
初六	ciu1 lag8
初五	ciu1 ngou6
初四	ciu1 si3
初三	ciu1 san1
初二	ciu1 ri6
初一	ciu1 ig4
正月初一	zian1 ghuêh8 ciu1 ig4
电塗	diêng6 tou5
雨来了	hou6 lai5 lieu3
大柴	dua7 ca5
臊汤	co1 teng1
扎支嘴	zah4 gi1 cui3
扎物件	zah4 muêh8 gian6
扎手䘼	zah4 ciu2 ng2
䶕牙	bha3 ghê5
疱	pa6
抛鱼	pa1 he5
颠	dian1
毋好	m5 haon3
毋惯势	m5 guin3 si3
毋过头	m5 guê3 tao5
毋过心	m5 guê3 sim1
毋过斗	m5 guê3 dao2
毋见去	m5 gin3 ke3
毋记得	m5 gi3 dig4
盂兰盆节	u1 lang5 pung5 zoih4
施孤	sih4 gou1
七月半	cig4 ghuêh8 buan3
电话	diêng6 uê7
【疒兆】	tiao5
点名簿	diem2 mian5 pou6
作业簿	zag4 ngieb8 pou6
座位	zo7 ui7
课桌	kuê3 doh4
地理	di7 li2
化学	huê3 hag8
物理	muêh8 li2
生物	sên1 muêh8
体育	ti2 iog8
思想品德	se1 siên6 bing2 dêg4
算术	seng3 sug8
政治	zêng3 di5
英语	êng1 ghe2
数学	sieu3 hag8
语文	ghe2 bhung5
科代表	kuê1 toi3 bieu2
少先队员	siao3 soin1 dui7 uêng5
红领巾	ang5 nian2 geng1
默写	mig8 sia2
背诵	buê3 song6
布置作业	bu3 di3 zag4 ngieb8
做作业	zo3 zag4 ngieb8
作业	zag4 ngieb8
国歌	gog4 go1
国旗	gog4 gi5
升旗	sêng1 gi5
操场	cao1 diên5
值日生	dêg8 rig8 sêng1
学习委员	hag8 sib8 ui2 uêng5
组长	zu1 ziang2
班长	bang1 ziang2
主任	zu2 rim6
校长	hao6 ziang2
老师	lao2 se1
教室	ga3 sig4
学校	hag8 hao6
放暇	bang3 hê6
书册	ze1 cêh4
读册	tag8 cêh4
上堂	ciên6 deng5
落课	loh8 kuê3
毋敢	m5 gan2
毋对人	m5 dui3 nang5
毋对门	m5 dui3 mung5
毋甘	m5 gam1
潮汕人	diê5 suan1 nang5
潮汕	diê5 suan1
汕头	suan1 tao5
莲果	noin5 guain2
潮州	diê5 ziu1
毋大事	m5 da1 se7
毋抢目	m5 ciên2 mag8
毋别死	m5 bag4 si2
毋别字	m5 bag4 ri7
毋别人	m5 bag4 nang5
毋别	m5 bag4
扎裤脚	zah4 kou3 ka1
灶布	zao3 bou3
早阵	za2 zung5
早一下	za2 zêg8 ê7
诸母	za1 bhou2
蟹	hoi6
蠘	cih8
秤纽	cing3 nao6
秤钩	cing3 gao1
秤锤	cing3 tui5
秤杆	cing3 guan1
公婆母	gong1 pua5 bho2
充气	cêng1 ki3
风充	huang1 cêng1
透风	tao3 huang1
风台	huang1 tai1
眠起早	ming5 ki2 za2
日旰	rig8 gua3
后日	ao6 rig8
葫蒜	hou5 seng3
挐	re5
走起	zao2 ki2
zib鼠	zib ce2
钱鼠	zin5 ce2
鲮鲤叶	lah8 li2 hiêh8
鲮鲤面	lah8 li2 ming7
西堤公园	sai1 doi1 gong1 hng5
汕头大学	suan1 tao5 dai6 hag8
礐石大桥	gag4 ziêh8 dua7 giê5
荔果	noin7 guain2
老鼠	ngiou2 ce2
韩祠橡木	hang5 se5 ciên6 bhag8
金山古松	gim1 suan1 gou2 song5
凤凰时雨	hong6 huang5 si5 hou6
龙湫宝塔	lêng5 ciu1 bo2 tah4
鳄渡秋风	ngag8 dou7 ciu1 huang1
西湖渔筏	sai1 ou5 he5 huêg8
滨江红棉	bing1 gang1 ang5 min5
广场灯影	guang2 diên5 dêng1 ian2
坊街亭韵	huang1 goi1 dêng5 ung7
淡浮水墨	dan6 pu5 zui2 bhag8
